0 0 0 4/25 49/50 36/25 49/25 54/25 71/25 551/150 101/25 653/150 781/150 677/100 0
0 0 0 4/27 53/54 235/162 53/27 58/27 227/81 605/162 110/27 709/162 841/162 2201/324 0
0 0 0 2/13 51/52 223/156 51/26 28/13 433/156 587/156 53/13 685/156 407/78 265/39 0
0 0 0 3/25 47/50 22/15 47/25 51/25 206/75 89/25 4 43/10 247/50 659/100 0
0 0 0 1/9 25/27 40/27 49/27 53/27 220/81 197/54 227/54 109/27 823/162 2149/324 0
0 0 0 3/25 23/25 69/50 9/5 49/25 389/150 177/50 199/50 4 727/150 383/60 0
0 0 0 1/7 19/21 53/42 37/21 41/21 311/126 145/42 80/21 83/21 601/126 391/63 0
0 0 0 2/21 19/21 10/7 37/21 40/21 47/18 215/63 169/42 85/21 197/42 533/84 0
0 0 0 2/21 17/21 29/21 32/21 12/7 5/2 10/3 57/14 26/7 14/3 257/42 0
0 0 0 1/10 4/5 5/4 3/2 17/10 47/20 63/20 151/40 73/20 87/20 231/40 0
0 0 0 1/9 7/9 10/9 13/9 5/3 79/36 3 32/9 32/9 151/36 11/2 0
0 0 0 1/11 19/22 15/11 18/11 20/11 83/33 109/33 175/44 43/11 50/11 269/44 0
0 0 0 5/31 59/62 75/62 59/31 65/31 487/186 677/186 120/31 129/31 448/93 1189/186 0
0 0 0 5/29 55/58 69/58 55/29 61/29 451/174 635/174 112/29 121/29 421/87 1111/174 0
0 0 0 4/31 57/62 229/186 57/31 2 475/186 109/31 118/31 379/93 141/31 575/93 0
0 0 0 4/31 28/31 221/186 55/31 60/31 457/186 110/31 119/31 119/31 421/93 1129/186 0
0 0 0 1/6 7/8 149/144 41/24 23/12 331/144 161/48 43/12 15/4 79/18 835/144 0
0 0 0 3/29 26/29 71/58 51/29 55/29 427/174 607/174 112/29 112/29 126/29 6 0
0 0 0 1/9 22/27 29/27 41/27 47/27 61/27 179/54 100/27 32/9 37/9 50/9 0
0 0 0 3/23 18/23 21/23 33/23 39/23 48/23 71/23 79/23 79/23 90/23 120/23 0
0 0 0 3/31 27/31 73/62 51/31 57/31 445/186 643/186 120/31 117/31 132/31 181/31 0
0 0 0 2/9 26/27 94/81 53/27 20/9 73/27 605/162 106/27 347/81 406/81 175/27 0
0 0 0 5/23 41/46 70/69 41/23 47/23 167/69 159/46 84/23 89/23 316/69 407/69 0
0 0 0 6/29 49/58 53/58 45/29 57/29 133/58 100/29 107/29 215/58 126/29 159/29 0
0 0 0 4/17 33/34 169/102 2 39/17 149/51 64/17 4 75/17 269/51 695/102 0
0 0 0 4/21 13/14 100/63 41/21 46/21 347/126 26/7 83/21 271/63 319/63 418/63 0
0 0 0 5/24 41/48 53/36 23/12 13/6 371/144 29/8 23/6 301/72 707/144 917/144 0
0 0 0 3/19 33/38 175/114 34/19 2 149/57 65/19 71/19 233/57 88/19 707/114 0
0 0 0 1/7 17/21 104/63 71/42 79/42 164/63 76/21 4 53/14 619/126 797/126 0
0 0 0 3/22 17/22 193/132 73/44 81/44 313/132 37/11 81/22 161/44 593/132 389/66 0
0 0 0 4/23 16/23 175/138 75/46 85/46 295/138 73/23 79/23 163/46 295/69 763/138 0
0 0 0 1/8 13/16 3/2 13/8 29/16 39/16 13/4 59/16 15/4 69/16 187/32 0
0 0 0 2/17 11/17 24/17 43/34 3/2 37/17 3 60/17 107/34 139/34 90/17 0
0 0 0 1/9 11/18 11/9 5/4 53/36 35/18 49/18 19/6 109/36 131/36 29/6 0
0 0 0 1/7 4/7 23/21 55/42 67/42 38/21 19/7 64/21 43/14 76/21 14/3 0
0 0 0 2/17 13/17 24/17 25/17 29/17 39/17 52/17 60/17 60/17 69/17 93/17 0
0 0 0 5/19 33/38 71/57 34/19 40/19 277/114 63/19 66/19 443/114 165/38 332/57 0
0 0 0 2/7 5/6 74/63 38/21 15/7 295/126 10/3 73/21 491/126 61/14 727/126 0
0 0 0 1/5 33/40 77/60 17/10 39/20 283/120 16/5 17/5 451/120 163/40 671/120 0
0 0 0 1/5 4/5 49/40 8/5 37/20 89/40 16/5 17/5 69/20 4 27/5 0
0 0 0 5/19 14/19 37/38 30/19 36/19 75/38 56/19 59/19 64/19 72/19 191/38 0
