0 0 11/67 0 26/67 89/402 796/1005 493/1005 2287/2010 3749/2010 1579/1005 5423/2010 11729/4020 9637/2010 0
0 0 5/28 0 5/14 1/7 17/28 5/14 15/14 11/7 93/56 17/8 125/56 211/56 0
0 0 5/26 0 5/13 1/13 15/26 1/4 31/26 45/26 101/52 125/52 67/26 107/26 0
0 0 1/6 0 1/3 1/6 19/36 5/9 4/3 55/24 7/4 83/36 197/72 337/72 0
0 0 2/11 0 4/11 4/33 16/33 31/66 4/3 71/33 41/22 157/66 85/33 301/66 0
0 0 1/5 0 2/5 1/20 9/20 1/4 27/20 37/20 81/40 99/40 27/10 43/10 0
0 0 6/35 0 12/35 6/35 17/35 39/70 53/35 13/5 27/14 87/35 109/35 178/35 0
0 0 5/27 0 10/27 1/9 11/27 14/27 43/27 47/18 56/27 47/18 28/9 139/27 0
0 0 2/11 0 4/11 1/11 9/22 7/22 17/11 24/11 45/22 109/44 67/22 101/22 0
0 0 1/5 0 16/35 7/30 1727/2100 1081/2100 2797/2100 4289/2100 752/525 5213/2100 12629/4200 10027/2100 0
0 0 14/57 0 9/19 11/57 2/3 29/57 28/19 47/19 28/19 44/19 329/114 274/57 0
0 0 17/64 0 65/128 7/32 21/32 199/384 105/64 175/64 199/128 311/128 51/16 651/128 0
0 0 11/43 0 1/2 125/516 4639/5160 1451/2580 1751/1290 1061/645 2299/1290 7433/2580 15839/5160 6371/1290 0
0 0 1/3 0 11/19 3/19 175/228 26/57 26/19 80/57 37/19 50/19 305/114 84/19 0
0 0 19/55 0 69/110 6/55 171/220 7/22 15/11 83/55 2 299/110 30/11 469/110 0
0 0 33/104 0 115/208 79/312 5869/6240 11/20 4577/3120 2737/1560 2449/1560 2057/780 6313/2080 7391/1560 0
0 0 4/29 0 7/29 4/29 16/29 17/29 37/29 53/29 62/29 111/29 199/58 163/29 0
0 0 1/7 0 2/7 2/21 10/21 5/14 22/21 31/21 40/21 52/21 33/14 83/21 0
0 0 2/13 0 4/13 1/13 1/2 15/52 31/26 43/26 27/13 135/52 34/13 55/13 0
0 0 1/11 0 2/11 1/11 3/11 8/11 17/11 2 25/11 3 35/11 5 0
0 0 1/8 0 1/4 1/16 5/16 7/16 21/16 7/4 17/8 43/16 21/8 71/16 0
0 0 3/19 0 6/19 1/19 7/19 6/19 27/19 35/19 43/19 105/38 54/19 87/19 0
0 0 1/11 0 2/11 1/11 3/11 9/11 19/11 25/11 28/11 35/11 39/11 60/11 0
0 0 1/11 0 2/11 1/11 3/11 8/11 18/11 24/11 27/11 32/11 36/11 56/11 0
0 0 1/8 0 1/4 1/16 5/16 7/16 25/16 65/32 75/32 11/4 25/8 19/4 0
0 0 2/17 0 4/17 2/17 6/17 15/17 32/17 38/17 44/17 77/17 73/17 115/17 0
0 0 1/11 0 2/11 1/11 3/11 9/11 20/11 24/11 27/11 38/11 40/11 62/11 0
0 0 1/11 0 2/11 1/11 3/11 10/11 2 27/11 30/11 40/11 4 67/11 0
0 0 12/47 0 20/47 11/47 149/188 34/47 74/47 75/47 107/47 181/47 7/2 256/47 0
0 0 13/45 0 23/45 7/45 43/60 47/90 131/90 62/45 34/15 146/45 29/10 14/3 0
