0 0 17/32 0 27/64 229/192 23/32 67/32 211/128 81/64 419/192 91/48 219/64 1237/384 0
0 0 19/36 0 31/72 37/36 53/72 443/216 701/432 5/4 2 137/72 725/216 25/8 0
0 0 9/22 0 1/2 49/44 7/11 20/11 3/2 15/11 91/44 7/4 36/11 67/22 0
0 0 1/2 0 13/30 14/15 19/30 37/20 13/9 6/5 82/45 301/180 187/60 25/9 0
0 0 11/26 0 7/13 77/52 19/26 111/52 93/52 79/52 34/13 105/52 207/52 45/13 0
0 0 19/36 0 4/9 5/4 25/36 19/9 359/216 31/24 245/108 50/27 527/144 331/108 0
0 0 6/11 0 37/88 115/66 37/44 223/88 361/176 147/88 767/264 213/88 185/44 65/16 0
0 0 11/27 0 14/27 40/27 19/27 113/54 95/54 5/3 23/9 19/9 203/54 97/27 0
0 0 3/7 0 15/28 97/56 11/14 131/56 111/56 95/56 83/28 127/56 243/56 107/28 0
0 0 4/7 0 5/14 155/168 19/28 111/56 171/112 8/7 337/168 139/84 177/56 983/336 0
0 0 16/29 0 11/29 65/87 43/58 169/87 533/348 69/58 323/174 307/174 19/6 256/87 0
0 0 12/23 0 9/23 37/46 12/23 79/46 30/23 25/23 41/23 31/23 131/46 58/23 0
0 0 4/7 0 5/14 19/28 4/7 7/4 109/84 29/28 137/84 17/12 79/28 205/84 0
0 0 4/7 0 11/28 33/28 33/56 115/56 11/7 33/28 97/42 263/168 295/84 20/7 0
0 0 22/35 0 12/35 73/70 43/70 72/35 32/21 38/35 443/210 11/7 1423/420 283/105 0
0 0 19/33 0 4/11 47/66 25/33 391/198 613/396 13/11 749/396 119/66 631/198 193/66 0
0 0 5/8 0 13/40 97/160 139/240 851/480 19/15 47/48 49/30 113/80 1333/480 557/240 0
0 0 37/55 0 17/55 53/60 41/66 447/220 241/165 167/165 1993/990 254/165 3209/990 139/55 0
0 0 9/20 0 3/10 11/10 7/8 39/20 67/40 3/2 17/8 39/20 17/5 27/8 0
0 0 9/19 0 6/19 35/38 37/38 75/38 65/38 59/38 2 40/19 66/19 131/38 0
0 0 8/19 0 6/19 1 25/38 32/19 27/19 27/19 71/38 30/19 58/19 55/19 0
0 0 1/2 0 3/10 7/8 3/4 71/40 29/20 7/5 71/40 17/10 25/8 29/10 0
0 0 9/20 0 3/10 29/20 33/40 21/10 9/5 33/20 101/40 39/20 79/20 7/2 0
0 0 6/11 0 3/11 59/44 10/11 97/44 20/11 35/22 107/44 45/22 4 38/11 0
0 0 11/23 0 8/23 2 51/46 63/23 109/46 50/23 155/46 67/23 110/23 223/46 0
0 0 7/18 0 7/18 25/18 25/36 35/18 5/3 31/18 29/12 2 7/2 31/9 0
0 0 3/8 0 3/8 27/16 27/32 35/16 31/16 29/16 93/32 9/4 67/16 61/16 0
0 0 15/28 0 2/7 43/42 157/168 13/6 11/6 11/7 55/24 83/42 311/84 149/42 0
0 0 13/24 0 1/3 127/144 151/144 319/144 17/9 79/48 319/144 157/72 275/72 265/72 0
0 0 9/16 0 9/32 89/96 151/192 97/48 157/96 49/32 103/48 163/96 169/48 307/96 0
0 0 3/5 0 3/10 151/180 77/90 373/180 74/45 23/15 373/180 163/90 643/180 289/90 0
0 0 23/38 0 5/19 611/456 467/456 1163/456 241/114 283/152 661/228 497/228 2105/456 1825/456 0
0 0 24/37 0 10/37 581/444 485/444 1169/444 238/111 275/148 320/111 509/222 2093/444 1789/444 0
0 0 13/23 0 8/23 59/69 77/69 158/69 133/69 38/23 641/276 160/69 269/69 515/138 0
0 0 5/8 0 5/16 71/96 167/192 197/96 19/12 277/192 263/128 11/6 665/192 587/192 0
0 0 2/3 0 2/7 569/504 541/504 1277/504 127/63 857/504 461/168 565/252 2239/504 1885/504 0
0 0 7/17 0 4/17 1 35/34 63/34 29/17 57/34 73/34 38/17 59/17 61/17 0
0 0 9/19 0 5/19 37/38 41/38 2 34/19 32/19 41/19 44/19 69/19 139/38 0
0 0 4/9 0 2/9 19/18 31/36 7/4 55/36 59/36 25/12 35/18 10/3 29/9 0
0 0 14/25 0 6/25 28/25 26/25 21/10 87/50 89/50 57/25 56/25 96/25 89/25 0
0 0 9/20 0 1/5 3/2 121/120 17/8 15/8 73/40 65/24 34/15 25/6 15/4 0
0 0 17/30 0 1/5 22/15 52/45 71/30 2 19/10 124/45 223/90 1603/360 59/15 0
0 0 10/23 0 7/23 44/23 27/23 121/46 54/23 103/46 76/23 277/92 109/23 112/23 0
0 0 2/5 0 3/10 7/5 17/20 79/40 69/40 73/40 5/2 177/80 73/20 18/5 0
0 0 7/19 0 5/19 31/19 56/57 81/38 73/38 71/38 164/57 547/228 238/57 73/19 0
0 0 10/21 0 5/21 68/63 151/126 277/126 127/63 27/14 319/126 157/63 257/63 37/9 0
0 0 11/21 0 2/7 19/18 157/126 146/63 130/63 40/21 158/63 163/63 263/63 521/126 0
0 0 7/13 0 3/13 13/12 163/156 167/78 287/156 99/52 97/39 86/39 625/156 295/78 0
0 0 19/31 0 8/31 211/186 107/93 218/93 359/186 121/62 475/186 223/93 793/186 364/93 0
0 0 19/34 0 7/34 617/408 523/408 1087/408 159/68 911/408 667/204 547/204 2099/408 1877/408 0
0 0 13/21 0 3/14 761/504 673/504 1381/504 7/3 1109/504 202/63 697/252 1303/252 2297/504 0
0 0 6/11 0 7/22 34/33 83/66 313/132 68/33 81/44 61/24 86/33 25/6 134/33 0
0 0 25/39 0 11/39 118/117 259/234 41/18 421/234 209/117 1145/468 268/117 105/26 65/18 0
