0 0 7/43 0 17/43 40/43 71/43 77/258 123/86 101/129 145/86 171/86 261/86 293/86 0
0 0 3/14 0 3/7 27/28 7/4 107/336 19/14 67/84 101/56 261/112 24/7 387/112 0
0 0 1/16 0 7/16 15/16 25/16 1/16 19/16 3/4 15/16 45/32 17/8 63/32 0
0 0 7/34 0 8/17 1 30/17 7/34 20/17 13/17 99/68 77/34 54/17 93/34 0
0 0 15/58 0 13/29 57/58 107/58 95/348 209/116 125/174 245/116 367/116 253/58 465/116 0
0 0 11/47 0 21/47 45/47 83/47 11/47 78/47 38/47 189/94 158/47 204/47 179/47 0
0 0 3/16 0 19/48 11/12 97/48 89/288 139/96 107/144 137/96 193/96 263/96 293/96 0
0 0 2/9 0 19/45 43/45 88/45 46/135 119/90 104/135 151/90 104/45 287/90 287/90 0
0 0 1/6 0 5/12 7/8 23/12 1/8 65/48 2/3 23/24 19/12 35/16 2 0
0 0 7/32 0 7/16 15/16 61/32 13/64 5/4 11/16 43/32 137/64 47/16 5/2 0
0 0 10/39 0 17/39 38/39 82/39 28/117 73/39 68/117 77/39 125/39 111/26 97/26 0
0 0 8/37 0 15/37 33/37 70/37 15/74 63/37 27/37 70/37 241/74 154/37 133/37 0
0 0 8/45 0 17/45 47/45 31/15 16/45 127/90 37/45 47/30 7/3 128/45 61/18 0
0 0 1/5 0 2/5 38/35 66/35 2/5 87/70 6/7 129/70 13/5 22/7 124/35 0
0 0 4/27 0 1/3 26/27 52/27 7/54 71/54 19/27 29/27 103/54 41/18 61/27 0
0 0 5/28 0 5/14 1 25/14 5/28 33/28 5/7 37/28 31/14 37/14 5/2 0
0 0 1/5 0 2/5 21/20 7/4 1/5 9/5 9/20 41/20 7/2 41/10 79/20 0
0 0 3/23 0 7/23 19/23 33/23 3/23 34/23 17/23 40/23 73/23 83/23 78/23 0
0 0 1/11 0 8/11 17/11 27/11 1/11 31/22 3/11 5/11 10/11 41/22 21/22 0
0 0 1/4 0 5/8 21/16 35/16 1/4 77/64 9/16 81/64 141/64 203/64 37/16 0
0 0 7/25 0 29/50 61/50 52/25 7/25 43/25 33/50 189/100 69/20 221/50 88/25 0
0 0 5/22 0 13/22 27/22 57/22 7/44 35/22 9/22 8/11 61/44 47/22 31/22 0
0 0 9/35 0 4/7 6/5 81/35 8/35 93/70 19/35 41/35 73/35 41/14 74/35 0
0 0 6/23 0 25/46 53/46 101/46 11/46 40/23 14/23 79/46 149/46 379/92 147/46 0
0 0 7/32 0 1/2 93/64 89/32 11/64 13/8 1/2 7/8 57/32 37/16 27/16 0
0 0 3/13 0 20/39 109/78 97/39 8/39 109/78 22/39 43/39 55/26 209/78 2 0
0 0 4/19 0 1/2 91/76 39/19 15/76 31/19 23/38 29/19 235/76 279/76 109/38 0
0 0 12/53 0 27/53 61/53 114/53 39/106 155/106 44/53 167/106 275/106 151/53 367/106 0
0 0 1/4 0 1/2 41/36 17/9 5/12 95/72 8/9 143/72 53/18 59/18 34/9 0
0 0 9/43 0 21/43 49/43 90/43 8/43 65/43 36/43 59/43 223/86 116/43 251/86 0
0 0 2/9 0 17/36 10/9 67/36 2/9 25/18 17/18 61/36 26/9 37/12 115/36 0
0 0 5/19 0 10/19 21/19 33/19 5/19 2 11/19 46/19 79/19 86/19 88/19 0
0 0 5/26 0 11/26 12/13 3/2 5/26 23/13 14/13 57/26 103/26 54/13 55/13 0
0 0 1/4 0 31/52 151/104 34/13 11/52 87/52 35/52 61/52 493/208 34/13 19/8 0
